대구그린파워(주),화력 발전업,12년차,대기업,42명,3020억,4%
(주)부림약품,의약품 도매업,32년차,중견기업,81명,3995억,6%
거림테크(주),그 외 기타 전자부품 제조업,21년차,중소기업,206명,,
대구염색산업단지관리공단,"증기, 냉ㆍ온수 및 공기조절 공급업",,,220명,,
(주)세양,치과용 기기 제조업,17년차,중소기업,110명,,
한국산업기술평가관리원,기타 공학 연구개발업,13년차,,280명,1조,7%
에스티엠(주),그 외 자동차용 신품 부품 제조업,,중소기업,126명,,
(주)한성피앤아이,기타 인쇄업,28년차,대기업,189명,,
(주)더아이엠씨,응용 소프트웨어 개발 및 공급업,19년차,중소기업,47명,29억,39%
(주)에스닷,"문구용품, 회화용품, 사무용품 도매업",,중소기업,,,
대구도시철도공사,도시철도 운송업,27년차,,"2,391명",2063억,1%
(주)솔라라이트,기타 엔지니어링 서비스업,11년차,중소기업,50명,,
(주)다스,디스플레이 제조용 기계 제조업,11년차,중견기업,27명,75억,15%
(주)범일정보,컴퓨터시스템 통합 자문 및 구축 서비스업,29년차,중소기업,95명,,
(주)모아넷,"컴퓨터 및 주변장치, 소프트웨어 도매업",18년차,중소기업,2명,2억,25%
(주)더필코리아,전자상거래 소매업,4년차,중소기업,,73억,256%
미래테크(주),육상 금속 골조 구조재 제조업,23년차,중소기업,124명,,
(주)영화,기타 구조용 금속제품 제조업,27년차,,140명,961억,2%
(주)신진정밀,그 외 자동차용 신품 부품 제조업,16년차,중소기업,235명,,
진명산업(주),그 외 자동차용 신품 부품 제조업,,중소기업,110명,456억,4%
(주)엠제이비전테크,내부 통신배선 공사업,6년차,중소기업,21명,4억,46%
영남대학교의료원,종합 병원,,,"2,123명",3285억,10%
(주)모비핀테크놀러지,응용 소프트웨어 개발 및 공급업,7년차,중소기업,9명,37억,8%
동우씨엠(주),고용 알선업,23년차,중소기업,"2,465명",741억,7%
바이크뱅크(주),기타 운송장비 임대업,3년차,중소기업,100명,,
(주)데이타뱅크시스템즈,응용 소프트웨어 개발 및 공급업,20년차,중소기업,71명,140억,6%
