(주)케어닥,응용 소프트웨어 개발 및 공급업,4년차,,,1억,460%
(주)에스에이치팩,유압기기 제조업,16년차,중소기업,258명,,
(주)부산케이블앤엔지니어링,기타 절연선 및 케이블 제조업,3년차,중소기업,87명,671억,667%
(주)세정,남자용 겉옷 제조업,31년차,중견기업,774명,,
(주)디알액시온,자동차 엔진용 신품 부품 제조업,29년차,"1000대기업,중견기업",408명,,
(주)롯데자이언츠,스포츠 클럽 운영업,40년차,대기업,54명,,
리더스손해사정(주),손해 사정업,18년차,중소기업,425명,222억,13%
고신대학교복음병원,종합 병원,55년차,,"1,476명",1749억,4%
(주)푸드엔,기타 가공식품 도매업,14년차,중소기업,202명,657억,15%
(주)일산전자,그 외 기타 전자부품 제조업,35년차,,195명,1088억,26%
우진정기,유압기기 제조업,,중소기업,168명,154억,22%
(주)엔케이에테르,압축 및 액화 가스용기 제조업,2년차,중소기업,53명,,
한국허치슨터미널(주),수상 화물 취급업,20년차,,362명,,
(주)동양테크윈,도금업,22년차,중소기업,82명,429억,1%
신한양직업전문학교,기타 기술 및 직업훈련학원,,중소기업,,9억,28%
(주)대신인터내셔날,배관 및 냉ㆍ난방장치 도매업,,중소기업,45명,69억,79%
(주)삼원약품,의약품 도매업,40년차,중견기업,89명,2330억,4%
(재)한국조선해양기자재연구원,번역 및 통역 서비스업,,,244명,717억,2%
(주)에이비엠,"지붕, 내ㆍ외벽 축조 관련 전문 공사업",30년차,중소기업,75명,574억,14%
(주)트렉스타,기타 신발 제조업,31년차,,205명,,
한국통산(주),"동 제련, 정련 및 합금 제조업",35년차,중견기업,111명,1197억,12%
한국타프로기(주),상품 종합 도매업,29년차,중소기업,17명,,
(주)성원기업,선박 구성 부분품 제조업,23년차,중소기업,71명,,
(주)신태양건설,기타 토목시설물 건설업,27년차,중소기업,109명,1030억,47%
(주)삼우이머션,그 외 기타 전기장비 제조업,11년차,중소기업,40명,,
(주)현대아이씨티,응용 소프트웨어 개발 및 공급업,9년차,대기업,8명,15억,1850%
(주)아엠비하이드로릭스,유압기기 제조업,18년차,중소기업,50명,260억,24%
대우제약(주),완제 의약품 제조업,46년차,,241명,581억,6%
(주)유영산업,화학섬유직물 직조업,30년차,중소기업,169명,,
삼원액트(주),그 외 기타 전기장비 제조업,20년차,중소기업,157명,438억,6%
(주)조일기업,그 외 기타 일반목적용 기계 제조업,30년차,,84명,,
희창물산(주),상품 종합 도매업,42년차,중견기업,102명,1377억,26%
(주)휴넥트,콜센터 및 텔레마케팅 서비스업,23년차,중소기업,"2,010명",,
(주)강남,합성수지선 건조업,38년차,,337명,,
천일정기화물자동차(주),일반 화물자동차 운송업,66년차,"1000대기업,중견기업",269명,1783억,1%
에스엠상선(주),외항 화물 운송업,31년차,중견기업,266명,,
(의)부산광역시의료원,종합 병원,40년차,,606명,,
(주)케이티에스,"화물 포장, 검수 및 계량 서비스업",9년차,중소기업,170명,57억,12%
(주)이네스,강관 제조업,,중소기업,54명,488억,34%
한국예탁결제원,"증권 발행, 관리, 보관 및 거래 지원 서비스업",28년차,,이명호,,
(주)화인,기타 가공 공작기계 제조업,31년차,중소기업,79명,,
(주)오성사,기타 가정용 전기기기 제조업,51년차,중견기업,259명,2310억,25%
(사)한국선급,기타 엔지니어링 서비스업,,,864명,1282억,12%
삼원에프에이(주),그 외 기타 전자부품 제조업,34년차,,143명,679억,6%
(주)화승네트웍스,상품 종합 도매업,16년차,중견기업,78명,,
(주)한국기업,"철물, 금속 파스너 및 수공구 도매업",26년차,중소기업,94명,670억,11%
(재)부산정보산업진흥원,비주거용 건물 임대업,,,77명,16억,10%
디케이모터스(주),자동차용 신품 동력전달장치 제조업,26년차,중소기업,83명,,
멀린엔터테인먼트코리아(주),식물원 및 동물원 운영업,25년차,,53명,,
(주)한텍테크놀로지,기계·설비·자동차,,중소기업,,818억,8%
