(주)케이뱅크은행,국내은행,6년차,"대기업,1000대기업",375명,933억,39%
씨제이생물자원(주),동물용 사료 및 조제식품 제조업,3년차,대기업,350명,3364억,109%
디에스글로벌(주),컴퓨터 프린터 제조업,12년차,중견기업,75명,,
(주)케이지에듀원,기타 교습학원,22년차,중견기업,200명,,
(주)하이프라자,가전제품 및 부품 도매업,,"대기업,1000대기업","4,128명",2조,2%
굿어스(주),컴퓨터시스템 통합 자문 및 구축 서비스업,20년차,중견기업,200명,366억,12%
에스엠하이플러스(주),그 외 기타 금융 지원 서비스업,15년차,대기업,125명,1745억,63%
(주)신보,일반전기 공사업,23년차,중견기업,268명,2669억,43%
(주)삼성경제연구소,경제 및 경영학 연구개발업,31년차,대기업,284명,,
(주)현대엘앤씨,플라스틱 창호 제조업,8년차,대기업,788명,,
본아이에프(주),경영 컨설팅업,18년차,중견기업,196명,,
(주)그린웹서비스,포털 및 기타 인터넷 정보매개 서비스업,12년차,대기업,583명,377억,20%
(주)엘에프네트웍스,남녀용 겉옷 및 셔츠 도매업,32년차,중견기업,127명,1164억,2%
지에스네오텍(주),일반전기 공사업,48년차,대기업,247명,4327억,1%
(주)케이씨이앤씨,건물용 기계ㆍ장비 설치 공사업,22년차,중견기업,294명,2760억,12%
다쏘시스템코리아(주),응용 소프트웨어 개발 및 공급업,21년차,중견기업,216명,,
동양시스템즈(주),응용 소프트웨어 개발 및 공급업,2년차,중견기업,176명,,
나사산업안전(주),상용 인력 공급 및 인사관리 서비스업,,중견기업,674명,,
남양약품(주),의약품 도매업,32년차,중견기업,85명,,
(주)티시스,IT·웹·통신,41년차,중견기업,"2,669명",,
(주)젠스타메이트,사업시설 유지ㆍ관리 서비스업,10년차,중견기업,이명근/이창욱,603억,2%
(주)한성에프아이,그 외 기타 봉제의복 제조업,,중견기업,255명,2171억,5%
아사아블로이코리아 주식회사 아이레보,전기·전자·제어,25년차,대기업,140명,,
소니코리아(주),가전제품 및 부품 도매업,32년차,"대기업,1000대기업",202명,1조,19%
(주)한경희생활과학,기타 가정용 전기기기 제조업,20년차,중견기업,46명,,
(주)세바로지스틱스코리아,"화물운송 중개, 대리 및 관련 서비스업",26년차,중견기업,102명,201억,14%
악사손해보험(주),손해 보험업,22년차,"대기업,1000대기업","1,786명",1조,12%
아이지에스(주),유선 온라인 게임 소프트웨어 개발 및 공급업,17년차,중견기업,463명,,
에이스건설(주),사무ㆍ상업용 및 공공기관용 건물 건설업,28년차,중견기업,295명,4788억,5%
(주)캘리스코,일식 음식점업,13년차,중견기업,구명진,,
(주)삼표,지주회사,56년차,"중견기업,1000대기업",230명,,
에쓰오일토탈윤활유(주),윤활유 및 그리스 제조업,19년차,대기업,136명,,
(주)골프존유통,운동 및 경기용품 도매업,7년차,중견기업,319명,2202억,33%
(주)팍트라인터내셔널,"화물운송 중개, 대리 및 관련 서비스업",26년차,중견기업,85명,2107억,33%
(주)오케이몰,전자상거래 소매업,22년차,중견기업,246명,2268억,25%
롯데멤버스(주),그 외 기타 분류 안된 사업지원 서비스업,7년차,대기업,263명,,
(주)케이티에스테이트,비주거용 건물 개발 및 공급업,12년차,대기업,387명,,
메가박스중앙(주),영화관 운영업,23년차,중견기업,701명,,
(주)에스와이에스리테일,가전제품 및 부품 도매업,59년차,중견기업,968명,8504억,9%
(주)후니드,기관 구내식당업,18년차,중견기업,"2,705명",,
(주)콜텍,악기 도매업,,중견기업,57명,1856억,16%
에프알엘코리아(주),남녀용 겉옷 및 셔츠 도매업,18년차,"대기업,1000대기업","2,756명",,
(주)씨에스원파트너,콜센터 및 텔레마케팅 서비스업,14년차,대기업,"1,747명",920억,9%
(주)아이비에스인더스트리,사업시설 유지ㆍ관리 서비스업,,중견기업,"3,500명",2236억,11%
(주)서양네트웍스,유아용 의복 제조업,31년차,중견기업,314명,,
(주)디엠씨미디어,광고 대행업,20년차,중견기업,153명,227억,41%
(주)프리드라이프,장례식장 및 장의관련 서비스업,,중견기업,128명,,
(주)스테이지파이브,응용 소프트웨어 개발 및 공급업,7년차,대기업,63명,,
(주)풍인무역,여자용 겉옷 제조업,,중견기업,159명,,
(주)이비카드,그 외 기타 금융 지원 서비스업,13년차,대기업,102명,893억,9%
씨제이올리브영(주),화장품 및 화장용품 도매업,3년차,대기업,"7,978명",1조,408%
삼성화재서비스손해사정(주),손해 사정업,26년차,대기업,"2,078명",1684억,9%
더클래스효성(주),자동차 신품 판매업,19년차,대기업,778명,,
(주)웅진컴퍼스,일반 서적 출판업,19년차,중견기업,77명,,
(주)타임교육,일반 교습 학원,11년차,중견기업,272명,,
(주)한솥,한식 일반 음식점업,33년차,중견기업,57명,995억,5%
