(주)신스틸,1차 금속제품 도매업,14년차,중견기업,38명,1582억,11%
(주)코멧네트워크,동주물 주조업,17년차,중견기업,50명,,
비아이디씨(주),내항 화물 운송업,16년차,대기업,83명,,
(주)고려저축은행,상호저축은행 및 기타 저축기관,51년차,대기업,164명,977억,19%
부산문화방송(주),지상파 방송업,,중견기업,118명,,
(주)아산성우하이텍,자동차 차체용 신품 부품 제조업,27년차,중견기업,358명,1060억,28%
에스피엑스플로우테크놀로지(주),공기 조화장치 제조업,25년차,중견기업,127명,,
에스티엑스마린서비스(주),기타 엔지니어링 서비스업,11년차,중견기업,125명,,
(주)화승케미칼,합성수지 및 기타 플라스틱 물질 제조업,4년차,중견기업,328명,1399억,18%
아주재활병원,일반 의원,,1000대기업,,32억,6%
애디언트동성(주),자동차용 신품 의자 제조업,14년차,중견기업,189명,,
(주)비엔씨티,항구 및 기타 해상 터미널 운영업,16년차,중견기업,24명,1221억,8%
효성프리미어모터스(주),자동차 신품 판매업,6년차,대기업,97명,,
(주)엠티오,의약품 도매업,36년차,중견기업,125명,,
야마토코리아홀딩스(주),열간 압연 및 압출 제품 제조업,20년차,"1000대기업,중견기업",4명,,
부산신항다목적터미널(주),수상 화물 취급업,23년차,대기업,114명,,
(주)부산항보안공사,경비 및 경호 서비스업,15년차,대기업,457명,337억,4%
(주)농심캐피탈,그 외 기타 여신금융업,15년차,대기업,19명,364억,17%
(주)마이비,그 외 기타 전기 통신업,,대기업,43명,,
이진종합건설(주),아파트 건설업,36년차,중견기업,44명,205억,123%
고려강선(주),철강선 제조업,,"1000대기업,중견기업",469명,,
(주)코스와이어,철강선 제조업,23년차,중견기업,178명,,
디알비파텍(주),그 외 기타 특수목적용 기계 제조업,33년차,중견기업,83명,451억,1%
우정약품(주),의약품 도매업,31년차,중견기업,81명,,
성창기업(주),"박판, 합판 및 유사 적층판 제조업",,중견기업,137명,,
세화약품(주),의약품 도매업,,중견기업,139명,2723억,10%
(주)동일,단독 주택 건설업,14년차,중견기업,69명,1751억,3%
부산신항국제터미널(주),항구 및 기타 해상 터미널 운영업,13년차,중견기업,396명,1353억,15%
에이치엠엠오션서비스(주),기타 수상 운송지원 서비스업,10년차,중견기업,185명,,
(주)협성건설,주거용 건물 건설업,12년차,"1000대기업,중견기업",53명,,
(주)대원플러스건설,주거용 건물 개발 및 공급업,,중견기업,15명,136억,8048%
삼화스틸(주),철강선 제조업,,중견기업,141명,,
강남케이피아이(주),사무 및 회화용품 제조업,52년차,중견기업,124명,,
시노코쉽매니지먼트(주),기타 수상 운송지원 서비스업,7년차,중견기업,60명,,
(주)서원홀딩스,경영 컨설팅업,41년차,중견기업,116명,,
(주)서흥,신발 도매업,18년차,중견기업,58명,2724억,32%
(주)에스텍베스트,경비 및 경호 서비스업,21년차,중견기업,789명,,
부산청과(주),과실류 도매업,29년차,중견기업,36명,,
(주)동부토건,토목시설물 건설업,,중견기업,54명,,
에이치디씨스포츠(주),스포츠 클럽 운영업,19년차,대기업,15명,138억,11%
(주)창신정밀,주형 및 금형 제조업,21년차,중견기업,151명,,
(주)제니엘이엔지,그 외 기타 분류 안된 사업지원 서비스업,16년차,중견기업,146명,68억,31%
비엔스틸라(주),"도금, 착색 및 기타 표면처리강재 제조업",14년차,중견기업,134명,,
흥우건설(주),토목시설물 건설업,33년차,중견기업,60명,546억,30%
(주)아이존,자동차용 전용 신품 부품 판매업,23년차,중견기업,58명,,
(주)엠지엘,토목시설물 건설업,25년차,중견기업,34명,,
(주)비엔케이저축은행,상호저축은행 및 기타 저축기관,11년차,대기업,121명,657억,15%
(주)명진티에스알,산업용 그 외 비경화 고무제품 제조업,36년차,중견기업,133명,,
(주)동일스위트,주거용 건물 개발 및 공급업,16년차,중견기업,55명,3332억,24%
센텀사이언스파크(주),비주거용 건물 임대업,20년차,중견기업,4명,,
(주)대양산업건설,기타 토목시설물 건설업,9년차,중견기업,105명,,
에스비앤엘(주),일반 창고업,15년차,중견기업,10명,52억,20%
(주)대한금속,1차 금속제품 도매업,33년차,중견기업,19명,,
토탈하버서비스(주),통관 대리 및 관련서비스업,12년차,중견기업,,18억,20%
(주)씨앤에스국제물류센터,일반 창고업,15년차,중견기업,38명,,
(주)아토즈서플라이서비스,상품 종합 도매업,26년차,대기업,21명,,
비엔케이신용정보(주),신용 조사 및 추심 대행업,19년차,중견기업,22명,32억,16%
(주)기원,그 외 기타 전자부품 제조업,,중견기업,139명,,
(주)케이엔엔미디어플러스,데이터베이스 및 온라인정보 제공업,22년차,중견기업,22명,,
에이치앤디이(주),금속 단조제품 제조업,6년차,중견기업,,,
(주)성우홀딩스,그 외 자동차용 신품 부품 제조업,13년차,중견기업,55명,,
(주)강림씨에스피,강관 제조업,40년차,중견기업,42명,,
(주)아시아씨푸드,"신선, 냉동 및 기타 수산물 도매업",16년차,중견기업,12명,,
(주)농협부산경남유통,과실류 도매업,,대기업,268명,1401억,2%
(주)영일피혁,기타 산업용 농산물 도매업,17년차,중견기업,11명,,
고려훼리(주),"화물운송 중개, 대리 및 관련 서비스업",,중견기업,28명,,
(주)화진피에프,강관 제조업,36년차,중견기업,114명,,
코리코엔터프라이스(주),수송용 운송장비 도매업,,대기업,25명,,
정일글로벌(주),냉장 및 냉동 창고업,9년차,중견기업,38명,111억,3%
(주)원진,지주회사,,중견기업,3명,,
세일석유(주),액체연료 및 관련제품 도매업,10년차,중견기업,79명,,
광진물산(주),"신선, 냉동 및 기타 수산물 도매업",18년차,중견기업,25명,,
(주)남양개발,비주거용 건물 임대업,31년차,대기업,18명,,
(주)동방물류센터,일반 창고업,15년차,중견기업,5명,43억,2%
천마산터널(주),도로 및 관련시설 운영업,12년차,대기업,1명,88억,50%
케이엘씨에스엠(주),기타 수상 운송지원 서비스업,45년차,대기업,70명,,
케이씨엘엔지테크(주),기타 엔지니어링 서비스업,6년차,대기업,17명,,
(주)천일에너지,액체연료 및 관련제품 도매업,12년차,중견기업,8명,,
(주)반도종합건설,아파트 건설업,,중견기업,32명,20억,24%
(주)고려에스엠,기타 수상 운송지원 서비스업,12년차,중견기업,,,
북항아이브리지(주),도로 및 관련시설 운영업,16년차,대기업,7명,275억,2%
(주)엘시티피에프브이,비주거용 건물 개발 및 공급업,14년차,중견기업,7명,,
고려기공(주),건설.광업용 기계 및 장비 수리업,,중견기업,25명,94억,36%
부산하나로카드(주),컴퓨터시설 관리업,20년차,대기업,13명,,
(주)서현관리,주거용 건물 개발 및 공급업,7년차,중견기업,,,
(주)동영콜드프라자,냉장 및 냉동 창고업,,대기업,35명,79억,4%
(주)에쓰비,주거용 건물 개발 및 공급업,11년차,중견기업,10명,,
(주)두산에이치에프컨트롤스아시아,기타 엔지니어링 서비스업,7년차,대기업,,,
(주)노르딕아이스,과실류 도매업,13년차,중견기업,3명,,
(주)제니엘텍,임시 및 일용 인력 공급업,16년차,중견기업,20명,,
와이케이스틸(주),기타 제철 및 제강업,2년차,중견기업,373명,,
(사)한국스포츠컨설팅협회,기타 스포츠 교육기관,13년차,"중소기업,1000대기업",33명,,
(주)하스매니지먼트,기타 수상 운송지원 서비스업,,중견기업,42명,,
(주)케이피이,주거용 건물 개발 및 공급업,22년차,중견기업,5명,,
(주)에스디비즈,남녀용 겉옷 및 셔츠 도매업,14년차,중견기업,박명규,,
(주)우양네트웍스,운송장비용 주유소 운영업,,중견기업,41명,,
(주)이진주택,주거용 건물 개발 및 공급업,11년차,중견기업,6명,5억,92%
(주)디자인진그룹,"도배, 실내장식 및 내장 목공사업",7년차,중견기업,,,
